id,player_id,player_name,season,situation,goals,shots,xG,assists,key_passes,xA,npg,npxG,time,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio
2980,5609,Yves Bissouma,2023,OpenPlay,0.0,10.0,0.5847951229661703,0.0,3.0,0.1723516844213009,0.0,0.5847951229661703,733.0,0.76,13.0,8.14,0.0,0.0,0.02,0.07,0.09,1.23,0.37,1.6,0.0,0.0
3118,660,Ben Davies,2023,OpenPlay,0.0,3.0,0.5836996156722307,0.0,0.0,0.0,0.0,0.5836996156722307,73.0,0.58,3.0,0.81,0.0,0.0,0.0,0.72,0.72,3.7,0.0,3.7,0.0,
3388,9040,Conor Gallagher,2023,OpenPlay,0.0,8.0,0.582104355096817,2.0,9.0,1.0740767028182745,0.0,0.582104355096817,781.0,1.66,17.0,8.68,0.0,0.23,0.12,0.07,0.19,0.92,1.04,1.96,0.0,0.2222222222222222
2632,11715,Mads Andersen,2023,OpenPlay,1.0,1.0,0.5723549723625183,0.0,0.0,0.0,1.0,0.5723549723625183,369.0,0.57,1.0,4.1,0.24,0.0,0.0,0.14,0.14,0.24,0.0,0.24,1.0,
950,1537,Sasa Lukic,2023,OpenPlay,0.0,2.0,0.563386402092874,0.0,1.0,0.050611864775419235,0.0,0.563386402092874,340.0,0.61,3.0,3.78,0.0,0.0,0.01,0.15,0.16,0.53,0.26,0.79,0.0,0.0
5629,844,Jay Rodriguez,2023,OpenPlay,0.0,5.0,0.5616946835070848,0.0,0.0,0.0,0.0,0.5616946835070848,56.0,0.56,5.0,0.62,0.0,0.0,0.0,0.91,0.9,8.06,0.0,8.06,0.0,
5708,1736,Oliver McBurnie,2023,OpenPlay,0.0,4.0,0.5566096231341362,1.0,4.0,0.8532075621187687,0.0,0.5566096231341362,432.0,1.41,8.0,4.8,0.0,0.21,0.18,0.12,0.29,0.83,0.83,1.67,0.0,0.25
988,1688,Andrew Robertson,2023,OpenPlay,1.0,2.0,0.5515290014445782,0.0,10.0,0.48015021905303,1.0,0.5515290014445782,720.0,1.03,12.0,8.0,0.12,0.0,0.06,0.07,0.13,0.25,1.25,1.5,0.5,0.0
5719,7762,Jean-Ricner Bellegarde,2023,OpenPlay,1.0,3.0,0.5506139025092125,2.0,4.0,1.3902148772031069,1.0,0.5506139025092125,387.0,1.94,7.0,4.3,0.23,0.47,0.32,0.13,0.45,0.7,0.93,1.63,0.3333333333333333,0.5
2442,6756,Dwight McNeil,2023,OpenPlay,0.0,11.0,0.5344555247575045,0.0,7.0,1.8304478414356709,0.0,0.5344555247575045,419.0,2.36,18.0,4.66,0.0,0.0,0.39,0.11,0.51,2.36,1.5,3.86,0.0,0.0
2802,10743,Kieffer Moore,2023,OpenPlay,0.0,4.0,0.534331638365984,0.0,0.0,0.0,0.0,0.534331638365984,68.0,0.53,4.0,0.76,0.0,0.0,0.0,0.7,0.7,5.26,0.0,5.26,0.0,
347,6674,Rayan Ait Nouri,2023,OpenPlay,0.0,3.0,0.5316057503223419,0.0,5.0,0.21529410034418103,0.0,0.5316057503223419,630.0,0.75,8.0,7.0,0.0,0.0,0.03,0.08,0.11,0.43,0.71,1.14,0.0,0.0
247,11366,Jhon Duran,2023,OpenPlay,2.0,5.0,0.5264330357313156,0.0,1.0,0.011847329325973988,2.0,0.5264330357313156,42.0,0.54,6.0,0.47,4.26,0.0,0.03,1.12,1.15,10.64,2.13,12.77,0.4,0.0
3638,9681,Frank Onyeka,2023,OpenPlay,0.0,5.0,0.5255674198269844,0.0,5.0,0.8125344086438417,0.0,0.5255674198269844,196.0,1.34,10.0,2.18,0.0,0.0,0.37,0.24,0.61,2.29,2.29,4.59,0.0,0.0
3272,11719,Chiedozie Ogbene,2023,OpenPlay,0.0,7.0,0.5043974947184324,0.0,7.0,1.1980732567608356,0.0,0.5043974947184324,499.0,1.7,14.0,5.54,0.0,0.0,0.22,0.09,0.31,1.26,1.26,2.53,0.0,0.0
3529,5220,Kai Havertz,2023,OpenPlay,0.0,7.0,0.5003254227340221,1.0,6.0,0.45307522639632225,0.0,0.5003254227340221,474.0,0.95,13.0,5.27,0.0,0.19,0.09,0.09,0.18,1.33,1.14,2.47,0.0,0.16666666666666666
5103,3585,Said Benrahma,2023,OpenPlay,0.0,8.0,0.49639102816581726,1.0,7.0,0.9567239191383125,0.0,0.49639102816581726,341.0,1.45,15.0,3.79,0.0,0.26,0.25,0.13,0.38,2.11,1.85,3.96,0.0,0.14285714285714285
3901,7230,Emile Smith-Rowe,2023,OpenPlay,0.0,2.0,0.49286822974681854,0.0,0.0,0.0,0.0,0.49286822974681854,25.0,0.49,2.0,0.28,0.0,0.0,0.0,1.76,1.75,7.14,0.0,7.14,0.0,
4585,11713,Amari&#039;i Bell,2023,OpenPlay,0.0,1.0,0.4917406141757965,0.0,1.0,0.01530273538082838,0.0,0.4917406141757965,560.0,0.51,2.0,6.22,0.0,0.0,0.0,0.08,0.08,0.16,0.16,0.32,0.0,0.0
4976,8831,Iyenoma Destiny Udogie,2023,OpenPlay,0.0,2.0,0.4840787351131439,2.0,7.0,1.2226147735491395,0.0,0.4840787351131439,754.0,1.71,9.0,8.38,0.0,0.24,0.15,0.06,0.2,0.24,0.84,1.07,0.0,0.2857142857142857
3914,8720,Jack Harrison,2023,OpenPlay,0.0,1.0,0.47552862763404846,1.0,2.0,1.2652744948863983,0.0,0.47552862763404846,166.0,1.74,3.0,1.84,0.0,0.54,0.69,0.26,0.95,0.54,1.09,1.63,0.0,0.5
4396,6963,Justin Kluivert,2023,OpenPlay,0.0,4.0,0.47303076460957527,0.0,4.0,0.19548475742340088,0.0,0.47303076460957527,348.0,0.67,8.0,3.87,0.0,0.0,0.05,0.12,0.17,1.03,1.03,2.07,0.0,0.0
801,9788,Dominik Szoboszlai,2023,OpenPlay,0.0,14.0,0.4692490100860596,0.0,14.0,1.543001014739275,0.0,0.4692490100860596,810.0,2.01,28.0,9.0,0.0,0.0,0.17,0.05,0.22,1.56,1.56,3.11,0.0,0.0
1578,3635,Bernardo Silva,2023,OpenPlay,1.0,1.0,0.4621395170688629,1.0,10.0,1.0052936784923077,1.0,0.4621395170688629,457.0,1.47,11.0,5.08,0.2,0.2,0.2,0.09,0.29,0.2,1.97,2.17,1.0,0.1
2274,9912,Cameron Archer,2023,OpenPlay,1.0,8.0,0.46160770021378994,0.0,6.0,0.6198864532634616,1.0,0.46160770021378994,522.0,1.08,14.0,5.8,0.17,0.0,0.11,0.08,0.19,1.38,1.03,2.41,0.125,0.0
4451,5735,Jean-Philippe Mateta,2023,OpenPlay,0.0,2.0,0.45537833124399185,3.0,6.0,1.180133517831564,0.0,0.45537833124399185,371.0,1.64,8.0,4.12,0.0,0.73,0.29,0.11,0.4,0.49,1.46,1.94,0.0,0.5
1631,11723,Alfie Doughty,2023,OpenPlay,0.0,7.0,0.4552949611097574,0.0,7.0,0.4694610368460417,0.0,0.4552949611097574,574.0,0.92,14.0,6.38,0.0,0.0,0.07,0.07,0.14,1.1,1.1,2.19,0.0,0.0
2892,12123,Murillo,2023,OpenPlay,0.0,2.0,0.4536121934652329,0.0,2.0,0.2960860077291727,0.0,0.4536121934652329,270.0,0.75,4.0,3.0,0.0,0.0,0.1,0.15,0.25,0.67,0.67,1.33,0.0,0.0
3467,2496,Rodri,2023,OpenPlay,1.0,10.0,0.4422960365191102,0.0,4.0,0.5353763420134783,1.0,0.4422960365191102,584.0,0.98,14.0,6.49,0.15,0.0,0.08,0.07,0.15,1.54,0.62,2.16,0.1,0.0
4320,10292,Nathan Patterson,2023,OpenPlay,0.0,3.0,0.439284959807992,1.0,5.0,0.8802887238562107,0.0,0.439284959807992,419.0,1.32,8.0,4.66,0.0,0.21,0.19,0.09,0.28,0.64,1.07,1.72,0.0,0.2
1259,11058,Julio Enciso,2023,OpenPlay,0.0,4.0,0.4382677748799324,2.0,2.0,1.22417414188385,0.0,0.4382677748799324,70.0,1.66,6.0,0.78,0.0,2.56,1.57,0.56,2.13,5.13,2.56,7.69,0.0,1.0
220,11839,Gustavo Hamer,2023,OpenPlay,1.0,10.0,0.43673096038401127,0.0,7.0,0.34248759411275387,1.0,0.43673096038401127,679.0,0.78,17.0,7.54,0.13,0.0,0.05,0.06,0.1,1.33,0.93,2.25,0.1,0.0
5182,757,Jeffrey Schlupp,2023,OpenPlay,0.0,6.0,0.4350099917501211,0.0,6.0,0.3578372225165367,0.0,0.4350099917501211,644.0,0.79,12.0,7.16,0.0,0.0,0.05,0.06,0.11,0.84,0.84,1.68,0.0,0.0
4483,9733,Nathan Collins,2023,OpenPlay,0.0,2.0,0.4276315607130527,1.0,1.0,0.3011491596698761,0.0,0.4276315607130527,726.0,0.73,3.0,8.07,0.0,0.12,0.04,0.05,0.09,0.25,0.12,0.37,0.0,1.0
1414,6686,Nicolo Zaniolo,2023,OpenPlay,0.0,7.0,0.4061341341584921,0.0,5.0,0.30311739444732666,0.0,0.4061341341584921,338.0,0.71,12.0,3.76,0.0,0.0,0.08,0.11,0.19,1.86,1.33,3.19,0.0,0.0
1783,10291,Vitalii Mykolenko,2023,OpenPlay,0.0,2.0,0.4049586243927479,0.0,3.0,0.49595193564891815,0.0,0.4049586243927479,450.0,0.9,5.0,5.0,0.0,0.0,0.1,0.08,0.18,0.4,0.6,1.0,0.0,0.0
4728,7698,Leandro Trossard,2023,OpenPlay,1.0,1.0,0.3935150504112244,0.0,6.0,0.9286914691329002,1.0,0.3935150504112244,183.0,1.32,7.0,2.03,0.49,0.0,0.46,0.19,0.65,0.49,2.96,3.45,1.0,0.0
2388,8323,Josh Brownhill,2023,OpenPlay,1.0,7.0,0.3877991866320371,0.0,4.0,0.1652373056858778,1.0,0.3877991866320371,509.0,0.55,11.0,5.66,0.18,0.0,0.03,0.07,0.1,1.24,0.71,1.94,0.14285714285714285,0.0
3269,2248,Casemiro,2023,OpenPlay,0.0,8.0,0.38065388705581427,0.0,7.0,0.5283181648701429,0.0,0.38065388705581427,655.0,0.91,15.0,7.28,0.0,0.0,0.07,0.05,0.12,1.1,0.96,2.06,0.0,0.0
5356,675,Jack Grealish,2023,OpenPlay,0.0,5.0,0.3742937408387661,1.0,7.0,0.8222274053841829,0.0,0.3742937408387661,199.0,1.2,12.0,2.21,0.0,0.45,0.37,0.17,0.54,2.26,3.17,5.43,0.0,0.14285714285714285
105,9680,Vitaly Janelt,2023,OpenPlay,0.0,6.0,0.3626123387366534,1.0,5.0,0.2548826951533556,0.0,0.3626123387366534,738.0,0.62,11.0,8.2,0.0,0.12,0.03,0.04,0.08,0.73,0.61,1.34,0.0,0.2
4487,11714,Tom Lockyer,2023,OpenPlay,0.0,1.0,0.356643944978714,1.0,2.0,0.3270159363746643,0.0,0.356643944978714,687.0,0.68,3.0,7.63,0.0,0.13,0.04,0.05,0.09,0.13,0.26,0.39,0.0,0.5
2448,10716,Manor Solomon,2023,OpenPlay,0.0,6.0,0.34811493940651417,2.0,12.0,0.9335471661761404,0.0,0.34811493940651417,194.0,1.28,18.0,2.16,0.0,0.93,0.43,0.16,0.59,2.78,5.56,8.33,0.0,0.16666666666666666
3626,10719,Luke Harris,2023,OpenPlay,0.0,1.0,0.33846035599708557,0.0,0.0,0.0,0.0,0.33846035599708557,75.0,0.34,1.0,0.83,0.0,0.0,0.0,0.41,0.41,1.2,0.0,1.2,0.0,
3288,9461,Jesurun Rak-Sakyi,2023,OpenPlay,0.0,4.0,0.3372359350323677,0.0,2.0,0.07684876397252083,0.0,0.3372359350323677,124.0,0.41,6.0,1.38,0.0,0.0,0.06,0.24,0.3,2.9,1.45,4.35,0.0,0.0
1430,10744,Ryan Christie,2023,OpenPlay,0.0,8.0,0.33239997550845146,1.0,5.0,0.8330891337245703,0.0,0.33239997550845146,630.0,1.17,13.0,7.0,0.0,0.14,0.12,0.05,0.17,1.14,0.71,1.86,0.0,0.2
252,7166,Mathias Jensen,2023,OpenPlay,2.0,4.0,0.33234504610300064,0.0,6.0,0.3481862470507622,2.0,0.33234504610300064,723.0,0.68,10.0,8.03,0.25,0.0,0.04,0.04,0.08,0.5,0.75,1.25,0.5,0.0
3720,6163,Nelson Semedo,2023,OpenPlay,0.0,3.0,0.32905945368111134,0.0,2.0,0.028367039747536182,0.0,0.32905945368111134,719.0,0.36,5.0,7.99,0.0,0.0,0.0,0.04,0.05,0.38,0.25,0.63,0.0,0.0
2629,11721,Cauley Woodrow,2023,OpenPlay,0.0,5.0,0.323441032320261,0.0,4.0,0.17547578923404217,0.0,0.323441032320261,50.0,0.5,9.0,0.56,0.0,0.0,0.31,0.58,0.89,8.93,7.14,16.07,0.0,0.0
862,2199,Pablo Sarabia,2023,OpenPlay,0.0,4.0,0.3219718188047409,0.0,6.0,0.4921151287853718,0.0,0.3219718188047409,186.0,0.81,10.0,2.07,0.0,0.0,0.24,0.16,0.39,1.93,2.9,4.83,0.0,0.0
2990,11729,Benie Traore,2023,OpenPlay,0.0,1.0,0.3212226927280426,0.0,3.0,0.33361608535051346,0.0,0.3212226927280426,312.0,0.65,4.0,3.47,0.0,0.0,0.1,0.09,0.19,0.29,0.86,1.15,0.0,0.0
1624,11807,Ian Maatsen,2023,OpenPlay,0.0,3.0,0.3103440888226032,0.0,1.0,0.013619664125144482,0.0,0.3103440888226032,63.0,0.32,4.0,0.7,0.0,0.0,0.02,0.44,0.46,4.29,1.43,5.71,0.0,0.0
3713,5560,Scott McTominay,2023,OpenPlay,2.0,4.0,0.3069453090429306,0.0,1.0,0.03688819333910942,2.0,0.3069453090429306,251.0,0.34,5.0,2.79,0.72,0.0,0.01,0.11,0.12,1.43,0.36,1.79,0.5,0.0
5551,5596,Harry Wilson,2023,OpenPlay,0.0,7.0,0.2984096687287092,0.0,4.0,0.8126143626868725,0.0,0.2984096687287092,513.0,1.11,11.0,5.7,0.0,0.0,0.14,0.05,0.19,1.23,0.7,1.93,0.0,0.0
625,11007,Fabio Vieira,2023,OpenPlay,0.0,4.0,0.28445154801011086,2.0,3.0,1.0866456478834152,0.0,0.28445154801011086,185.0,1.37,7.0,2.06,0.0,0.97,0.53,0.14,0.67,1.94,1.46,3.4,0.0,0.6666666666666666
1640,9667,Amadou Onana,2023,OpenPlay,0.0,7.0,0.2702704877592623,0.0,6.0,1.2462659496814013,0.0,0.2702704877592623,792.0,1.52,13.0,8.8,0.0,0.0,0.14,0.03,0.17,0.8,0.68,1.48,0.0,0.0
3982,10822,Wilson Odobert,2023,OpenPlay,1.0,5.0,0.26678240671753883,0.0,2.0,0.5993456691503525,1.0,0.26678240671753883,153.0,0.87,7.0,1.7,0.59,0.0,0.35,0.16,0.51,2.94,1.18,4.12,0.2,0.0
706,6122,Douglas Luiz,2023,OpenPlay,2.0,8.0,0.2605860084295273,0.0,8.0,0.517253490164876,2.0,0.2605860084295273,778.0,0.78,16.0,8.64,0.23,0.0,0.06,0.03,0.09,0.93,0.93,1.85,0.25,0.0
3094,5553,Declan Rice,2023,OpenPlay,1.0,6.0,0.2518809884786606,0.0,4.0,0.6843756884336472,1.0,0.2518809884786606,766.0,0.94,10.0,8.51,0.12,0.0,0.08,0.03,0.11,0.71,0.47,1.18,0.16666666666666666,0.0
3221,7083,Christian Norgaard,2023,OpenPlay,0.0,5.0,0.25050553772598505,1.0,8.0,1.0179213155061009,0.0,0.25050553772598505,781.0,1.27,13.0,8.68,0.0,0.12,0.12,0.03,0.15,0.58,0.92,1.5,0.0,0.125
5382,8941,Jacob Ramsey,2023,OpenPlay,1.0,3.0,0.24326444789767265,0.0,0.0,0.0,1.0,0.24326444789767265,41.0,0.24,3.0,0.46,2.17,0.0,0.0,0.53,0.52,6.52,0.0,6.52,0.3333333333333333,
4537,1245,Emerson,2023,OpenPlay,0.0,2.0,0.24215353280305865,1.0,6.0,0.8408200582489371,0.0,0.24215353280305865,810.0,1.08,8.0,9.0,0.0,0.11,0.09,0.03,0.12,0.22,0.67,0.89,0.0,0.16666666666666666
2265,10126,James McAtee,2023,OpenPlay,0.0,3.0,0.2327508181333542,0.0,6.0,0.26949877105653286,0.0,0.2327508181333542,321.0,0.5,9.0,3.57,0.0,0.0,0.08,0.07,0.14,0.84,1.68,2.52,0.0,0.0
5528,9205,Jayden Bogle,2023,OpenPlay,1.0,3.0,0.22923288121819496,0.0,2.0,0.15316036343574524,1.0,0.22923288121819496,417.0,0.38,5.0,4.63,0.22,0.0,0.03,0.05,0.08,0.65,0.43,1.08,0.3333333333333333,0.0
1245,646,Christian Eriksen,2023,OpenPlay,1.0,3.0,0.2224651938304305,1.0,6.0,0.3843029085546732,1.0,0.2224651938304305,384.0,0.61,9.0,4.27,0.23,0.23,0.09,0.05,0.14,0.7,1.41,2.11,0.3333333333333333,0.16666666666666666
2580,2335,Pablo Fornals,2023,OpenPlay,0.0,5.0,0.2162285465747118,0.0,3.0,0.19949335046112537,0.0,0.2162285465747118,125.0,0.42,8.0,1.39,0.0,0.0,0.14,0.16,0.3,3.6,2.16,5.76,0.0,0.0
4952,5355,Jacob Bruun Larsen,2023,OpenPlay,1.0,3.0,0.2137145018205047,0.0,1.0,0.04945645108819008,1.0,0.2137145018205047,125.0,0.26,4.0,1.39,0.72,0.0,0.04,0.15,0.19,2.16,0.72,2.88,0.3333333333333333,0.0
5518,9662,Dango Ouattara,2023,OpenPlay,0.0,3.0,0.21271668747067451,0.0,3.0,0.16427380964159966,0.0,0.21271668747067451,184.0,0.38,6.0,2.04,0.0,0.0,0.08,0.1,0.19,1.47,1.47,2.94,0.0,0.0
5234,1299,Mario Lemina,2023,OpenPlay,0.0,6.0,0.20691558439284563,0.0,1.0,0.020012402907013893,0.0,0.20691558439284563,710.0,0.23,7.0,7.89,0.0,0.0,0.0,0.03,0.03,0.76,0.13,0.89,0.0,0.0
3503,553,Anthony Martial,2023,OpenPlay,0.0,3.0,0.2042405568063259,0.0,5.0,0.18894534558057785,0.0,0.2042405568063259,206.0,0.39,8.0,2.29,0.0,0.0,0.08,0.09,0.17,1.31,2.18,3.49,0.0,0.0
4148,773,Aleksandar Mitrovic,2023,OpenPlay,0.0,2.0,0.1909874528646469,0.0,0.0,0.0,0.0,0.1909874528646469,31.0,0.19,2.0,0.34,0.0,0.0,0.0,0.56,0.56,5.88,0.0,5.88,0.0,
3356,2958,Oleksandr Zinchenko,2023,OpenPlay,0.0,4.0,0.18162408471107483,0.0,4.0,0.25474733859300613,0.0,0.18162408471107483,484.0,0.44,8.0,5.38,0.0,0.0,0.05,0.03,0.08,0.74,0.74,1.49,0.0,0.0
3642,7439,Tahith Chong,2023,OpenPlay,0.0,4.0,0.17935741879045963,0.0,0.0,0.0,0.0,0.17935741879045963,441.0,0.18,4.0,4.9,0.0,0.0,0.0,0.04,0.04,0.82,0.0,0.82,0.0,
3787,87,Joelinton,2023,OpenPlay,0.0,3.0,0.17638779431581497,0.0,5.0,0.33144595474004745,0.0,0.17638779431581497,386.0,0.51,8.0,4.29,0.0,0.0,0.08,0.04,0.12,0.7,1.17,1.86,0.0,0.0
3927,7281,Diogo Dalot,2023,OpenPlay,1.0,4.0,0.16923571191728115,0.0,8.0,0.4515639506280422,1.0,0.16923571191728115,651.0,0.62,12.0,7.23,0.14,0.0,0.06,0.02,0.09,0.55,1.11,1.66,0.25,0.0
5464,11384,Joao Gomes,2023,OpenPlay,0.0,5.0,0.1677879597991705,0.0,3.0,0.21963483467698097,0.0,0.1677879597991705,694.0,0.39,8.0,7.71,0.0,0.0,0.03,0.02,0.05,0.65,0.39,1.04,0.0,0.0
5320,6157,Timothy Castagne,2023,OpenPlay,0.0,3.0,0.16121266782283783,0.0,2.0,0.22343099117279053,0.0,0.16121266782283783,460.0,0.38,5.0,5.11,0.0,0.0,0.04,0.03,0.07,0.59,0.39,0.98,0.0,0.0
5476,8961,Ruben Dias,2023,OpenPlay,0.0,4.0,0.16112414095550776,0.0,1.0,0.015083462931215765,0.0,0.16112414095550776,641.0,0.18,5.0,7.12,0.0,0.0,0.0,0.02,0.03,0.56,0.14,0.7,0.0,0.0
3632,9619,Issa Kabore,2023,OpenPlay,0.0,3.0,0.15956361591815948,0.0,6.0,1.7454275283962488,0.0,0.15956361591815948,522.0,1.9,9.0,5.8,0.0,0.0,0.3,0.03,0.33,0.52,1.03,1.55,0.0,0.0
1918,592,Ross Barkley,2023,OpenPlay,0.0,2.0,0.15917493402957916,0.0,0.0,0.0,0.0,0.15917493402957916,172.0,0.16,2.0,1.91,0.0,0.0,0.0,0.08,0.08,1.05,0.0,1.05,0.0,
3621,10140,Hugo Bueno,2023,OpenPlay,0.0,3.0,0.1580680776387453,0.0,1.0,0.016605697572231293,0.0,0.1580680776387453,128.0,0.17,4.0,1.42,0.0,0.0,0.01,0.11,0.12,2.11,0.7,2.82,0.0,0.0
4255,1791,Trent Alexander-Arnold,2023,OpenPlay,0.0,4.0,0.1563739776611328,0.0,5.0,0.33898647502064705,0.0,0.1563739776611328,518.0,0.5,9.0,5.76,0.0,0.0,0.06,0.03,0.09,0.69,0.87,1.56,0.0,0.0
5487,7988,Billy Gilmour,2023,OpenPlay,0.0,6.0,0.1533279293216765,1.0,9.0,1.1607325430959463,0.0,0.1533279293216765,458.0,1.31,15.0,5.09,0.0,0.2,0.23,0.03,0.26,1.18,1.77,2.95,0.0,0.1111111111111111
1400,7768,Mason Mount,2023,OpenPlay,0.0,2.0,0.15258923918008804,0.0,2.0,0.09345846995711328,0.0,0.15258923918008804,304.0,0.25,4.0,3.38,0.0,0.0,0.03,0.05,0.07,0.59,0.59,1.18,0.0,0.0
4331,10041,Yasser Larouci,2023,OpenPlay,0.0,3.0,0.1500147096812725,0.0,0.0,0.0,0.0,0.1500147096812725,206.0,0.15,3.0,2.29,0.0,0.0,0.0,0.07,0.07,1.31,0.0,1.31,0.0,
2817,7726,Ezri Konsa Ngoyo,2023,OpenPlay,0.0,2.0,0.14961453154683113,0.0,0.0,0.0,0.0,0.14961453154683113,810.0,0.15,2.0,9.0,0.0,0.0,0.0,0.02,0.02,0.22,0.0,0.22,0.0,
3363,8942,Aaron Hickey,2023,OpenPlay,0.0,5.0,0.14819911122322085,0.0,0.0,0.0,0.0,0.14819911122322085,662.0,0.15,5.0,7.36,0.0,0.0,0.0,0.02,0.02,0.68,0.0,0.68,0.0,
3201,11703,Anass Zaroury,2023,OpenPlay,0.0,2.0,0.14812830835580826,0.0,1.0,0.03496183082461357,0.0,0.14812830835580826,50.0,0.18,3.0,0.56,0.0,0.0,0.06,0.26,0.32,3.57,1.79,5.36,0.0,0.0
4475,9556,William Osula,2023,OpenPlay,0.0,2.0,0.14799871668219566,0.0,0.0,0.0,0.0,0.14799871668219566,242.0,0.15,2.0,2.69,0.0,0.0,0.0,0.06,0.06,0.74,0.0,0.74,0.0,
1152,2254,Mateo Kovacic,2023,OpenPlay,0.0,4.0,0.14513800479471684,0.0,5.0,0.6605371395125985,0.0,0.14513800479471684,475.0,0.81,9.0,5.28,0.0,0.0,0.13,0.03,0.15,0.76,0.95,1.7,0.0,0.0
5363,9324,Facundo Pellistri,2023,OpenPlay,0.0,1.0,0.1430738866329193,0.0,0.0,0.0,0.0,0.1430738866329193,79.0,0.14,1.0,0.88,0.0,0.0,0.0,0.16,0.16,1.14,0.0,1.14,0.0,
1511,488,Philippe Coutinho,2023,OpenPlay,0.0,3.0,0.1422571549192071,0.0,0.0,0.0,0.0,0.1422571549192071,18.0,0.14,3.0,0.2,0.0,0.0,0.0,0.71,0.7,15.0,0.0,15.0,0.0,
3625,10758,Harry Toffolo,2023,OpenPlay,0.0,1.0,0.14087241888046265,1.0,3.0,0.16568306274712086,0.0,0.14087241888046265,208.0,0.31,4.0,2.31,0.0,0.43,0.07,0.06,0.13,0.43,1.3,1.73,0.0,0.3333333333333333
4647,6986,Hamed Junior Traore,2023,OpenPlay,0.0,3.0,0.13743155915290117,0.0,1.0,0.05982113257050514,0.0,0.13743155915290117,32.0,0.2,4.0,0.36,0.0,0.0,0.17,0.38,0.56,8.33,2.78,11.11,0.0,0.0
4924,10872,Vinicius Souza,2023,OpenPlay,0.0,4.0,0.13663659058511257,0.0,1.0,0.04274601489305496,0.0,0.13663659058511257,699.0,0.18,5.0,7.77,0.0,0.0,0.01,0.02,0.02,0.51,0.13,0.64,0.0,0.0
2249,668,Idrissa Gueye,2023,OpenPlay,0.0,4.0,0.13482673931866884,0.0,5.0,0.5517732128500938,0.0,0.13482673931866884,557.0,0.69,9.0,6.19,0.0,0.0,0.09,0.02,0.11,0.65,0.81,1.45,0.0,0.0
3472,10717,Rodrigo Muniz,2023,OpenPlay,0.0,1.0,0.13450893759727478,0.0,1.0,0.02919241227209568,0.0,0.13450893759727478,5.0,0.16,2.0,0.06,0.0,0.0,0.49,2.24,2.67,16.67,16.67,33.33,0.0,0.0
3546,8285,Sander Berge,2023,OpenPlay,0.0,2.0,0.13165900856256485,1.0,5.0,0.5086342208087444,0.0,0.13165900856256485,590.0,0.64,7.0,6.56,0.0,0.15,0.08,0.02,0.1,0.3,0.76,1.07,0.0,0.2
