Player,Team,Position,Gw,Fpts,Started,Opponent,Home,Fp/g,Ros rank,Rkov,G,Kp,At,Sot,Tkw,Dis,Yc,Rc,Acnc,Int,Clr,Cos,Bs,Aer,Pkm,Pkd,Og,Gao,Cs,Team_long,Ros %,Gp,Min
Danilo,NOT,M,3,6.0,1.0,,False,6.0,,237,0,0,0,1,0,0,0,0,0,3,1,0,0,2,0,0,0,3,0,,11%,1,80
Dara O'Shea,BUR,D,3,6.0,1.0,,True,6.0,,324,0,1,0,0,0,0,0,0,0,4,4,0,2,3,0,0,0,3,0,,2%,1,90
Sven Botman,NEW,D,3,5.75,1.0,,True,5.75,,68,0,0,0,0,2,0,0,0,0,2,3,0,1,2,0,0,0,1,0,,97%,1,86
Illia Zabarnyi,BOU,D,3,5.75,1.0,,True,5.75,,213,0,0,0,0,1,0,0,0,0,1,3,3,1,3,0,0,0,2,0,,7%,1,90
Kaoru Mitoma,BHA,M,3,5.5,1.0,,True,5.5,,15,0,2,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,3,0,,100%,1,90
Declan Rice,ARS,M,3,5.5,1.0,,True,5.5,,67,0,0,0,0,4,1,0,0,0,2,2,0,0,0,0,0,0,2,0,,98%,1,88
Ethan Pinnock,BRF,D,3,5.5,1.0,,True,5.5,,58,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,1,0,,97%,1,90
Brennan Johnson,TOT,F,3,5.5,1.0,,False,5.5,,259,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,2,0,,72%,1,69
Arnaut Danjuma Groeneveld,EVE,F,3,5.5,1.0,,True,5.5,,150,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,,36%,1,88
Ashley Young,EVE,D,3,5.5,1.0,,True,5.5,,245,0,3,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,1,0,,17%,1,90
Jarrad Branthwaite,EVE,D,3,5.5,1.0,,True,5.5,,191,0,0,0,1,1,0,1,0,0,2,2,0,1,3,0,0,0,1,0,,15%,1,90
Emerson,WHU,D,3,5.25,1.0,,False,5.25,,119,0,1,0,0,1,0,0,0,0,2,5,1,0,0,0,0,0,1,0,,52%,1,90
Emerson,WHU,D,3,5.25,1.0,,False,5.25,,119,0,1,0,0,1,0,0,0,0,2,5,1,0,0,0,0,0,1,0,,52%,1,90
Nathan Patterson,EVE,D,3,5.25,1.0,,True,5.25,,218,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,5%,1,90
Sandro Tonali,NEW,M,3,5.0,1.0,,True,5.0,,146,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,,88%,1,71
Simon Adingra,BHA,F,3,5.0,0.0,,True,5.0,,111,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,36%,1,17
Idrissa Gueye,EVE,M,3,5.0,1.0,,True,5.0,,171,0,0,0,0,2,2,0,0,0,1,0,2,1,0,0,0,0,1,0,,7%,1,88
Lewis Cook,BOU,M,3,5.0,0.0,,True,5.0,,149,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,,2%,1,45
Chris Wood,NOT,F,3,5.0,0.0,,False,5.0,,235,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,2%,1,8
Lewis Dobbin,EVE,F,3,5.0,1.0,,True,5.0,,276,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,,1%,1,65
Lewis Dunk,BHA,D,3,4.75,1.0,,True,4.75,,309,0,1,0,1,1,0,0,0,0,0,3,0,0,5,0,0,0,3,0,,49%,1,90
Hannes Delcroix,BUR,D,3,4.75,1.0,,True,4.75,,354,0,2,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0,3,0,,1%,1,90
Cody Gakpo,LIV,F,3,4.5,1.0,,False,4.5,,102,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,,95%,1,57
Joao Pedro,BHA,F,3,4.5,0.0,,True,4.5,,43,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,1,0,,95%,1,29
Kai Havertz,ARS,F,3,4.5,1.0,,True,4.5,,165,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,82%,1,55
Gustavo Hamer,SHU,M,3,4.5,1.0,,True,4.5,,60,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,,55%,1,90
Danny Welbeck,BHA,F,3,4.5,1.0,,True,4.5,,186,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,,37%,1,59
Ryan Yates,NOT,M,3,4.5,1.0,,False,4.5,,244,0,0,0,0,3,1,0,0,0,1,3,0,0,2,0,0,0,3,0,,1%,1,90
Angelo Ogbonna,WHU,D,3,4.25,1.0,,False,4.25,,331,0,0,0,0,0,0,0,0,0,1,5,0,3,1,0,0,0,1,0,,0%,1,90
Dominic Solanke,BOU,F,3,4.0,1.0,,True,4.0,,36,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,,94%,1,90
Nathan Collins,BRF,D,3,4.0,1.0,,True,4.0,,116,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,,37%,1,90
Cheick Doucoure,CRY,M,3,4.0,1.0,,False,4.0,,101,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,,33%,1,90
Marvelous Nakamba,LUT,M,3,4.0,1.0,,False,4.0,,122,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,,29%,1,90
Diego Carlos,AVL,D,3,4.0,1.0,,False,4.0,,308,0,0,0,0,0,0,0,0,0,2,4,1,0,2,0,0,0,1,0,,4%,1,90
Ben White,ARS,D,3,3.75,1.0,,True,3.75,,27,0,2,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,2,0,,98%,1,90
Alexander Isak,NEW,F,3,3.5,1.0,,True,3.5,,38,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,100%,1,71
Carlton Morris,LUT,F,3,3.5,1.0,,False,3.5,,44,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,,95%,1,90
Miguel Almiron,NEW,M,3,3.5,1.0,,True,3.5,,96,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,,95%,1,90
Josko Gvardiol,MCI,D,3,3.5,1.0,,False,3.5,,141,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,,82%,1,90
Vladimir Coufal,WHU,D,3,3.5,1.0,,False,3.5,,32,0,0,0,0,2,0,0,0,0,0,6,0,0,2,0,0,0,1,0,,74%,1,90
Ezri Konsa,AVL,D,3,3.5,1.0,,False,3.5,,192,0,0,0,0,2,0,0,0,0,1,2,1,0,1,0,0,0,1,0,,19%,1,90
Mario Lemina,WOL,M,3,3.5,1.0,,False,3.5,,147,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,,12%,1,90
Tahith Chong,LUT,M,3,3.5,1.0,,False,3.5,,345,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,3,0,,4%,1,76
Max Aarons,BOU,D,3,3.25,1.0,,True,3.25,,292,0,1,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,2,0,,7%,1,90
Enzo Fernandez,CHE,M,3,3.0,1.0,,True,3.0,,134,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,96%,1,90
Oleksandr Zinchenko,ARS,D,3,3.0,0.0,,True,3.0,,158,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,95%,1,33
Dan Burn,NEW,D,3,3.0,1.0,,True,3.0,,62,0,1,0,0,2,0,0,0,0,0,4,0,1,1,0,0,0,2,0,,95%,1,90
Tomas Soucek,WHU,M,3,3.0,1.0,,False,3.0,,39,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,,85%,1,38
Zeki Amdouni,BUR,F,3,3.0,1.0,,True,3.0,,139,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,3,0,,35%,1,80
Justin Kluivert,BOU,M,3,3.0,1.0,,True,3.0,,229,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,,25%,1,59
Oliver McBurnie,SHU,F,3,3.0,0.0,,True,3.0,,190,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,21%,1,18
Edson Alvarez,WHU,M,3,3.0,1.0,,False,3.0,,240,0,0,0,0,0,0,1,0,0,2,7,1,1,2,0,0,0,1,0,,16%,1,83
Josh Cullen,BUR,M,3,3.0,1.0,,True,3.0,,177,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3,0,,14%,1,90
Fabio Silva,WOL,F,3,3.0,1.0,,False,3.0,,231,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,4%,1,73
Joe Rothwell,BOU,M,3,3.0,1.0,,True,3.0,,268,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,,1%,1,45
Nathan Ake,MCI,D,3,2.75,1.0,,False,2.75,,133,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,1,0,,94%,1,90
Diogo Dalot,MUN,D,3,2.75,1.0,,True,2.75,,196,0,0,0,0,0,0,0,0,0,2,7,0,0,3,0,0,0,2,0,,84%,1,90
Trent Alexander-Arnold,LIV,D,3,2.5,1.0,,False,2.5,,112,0,1,0,0,2,1,1,0,0,0,4,2,0,0,0,0,0,1,0,,100%,1,90
Pervis Estupinan,BHA,D,3,2.5,1.0,,True,2.5,,53,0,2,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,3,0,,100%,1,90
Luis Diaz,LIV,F,3,2.5,1.0,,False,2.5,,86,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,100%,1,32
Gabriel Jesus,ARS,F,3,2.5,0.0,,True,2.5,,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,100%,1,1
Odsonne Edouard,CRY,F,3,2.5,1.0,,False,2.5,,25,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,,80%,1,70
Antonee Robinson,FUL,D,3,2.5,1.0,,False,2.5,,211,0,1,0,0,1,3,0,0,1,0,4,0,0,3,0,0,0,2,0,,54%,1,90
Tyrick Mitchell,CRY,D,3,2.5,1.0,,False,2.5,,121,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,1,0,,32%,1,90
Bobby De Cordova-Reid,FUL,F,3,2.5,1.0,,False,2.5,,170,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,17%,1,88
Benson Manuel,BUR,F,3,2.5,1.0,,True,2.5,,318,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,,11%,1,45
Elijah Adebayo,LUT,F,3,2.5,1.0,,False,2.5,,263,0,1,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,2,0,,7%,1,69
Jakub Kiwior,ARS,D,3,2.5,1.0,,True,2.5,,361,0,0,0,1,2,0,0,0,0,0,2,0,1,1,0,0,0,2,0,,2%,1,90
Scott McTominay,MUN,M,3,2.5,0.0,,True,2.5,,262,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,2%,1,4
Jaidon Anthony,BOU,F,3,2.5,0.0,,True,2.5,,344,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,1%,1,29
Frank Onyeka,BRF,M,3,2.5,0.0,,True,2.5,,227,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,0%,1,18
Andrew Robertson,LIV,D,3,2.25,1.0,,False,2.25,,30,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,,100%,1,90
Ruben Dias,MCI,D,3,2.0,1.0,,False,2.0,,176,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,96%,1,90
Yoane Wissa,BRF,F,3,2.0,1.0,,True,2.0,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,,93%,1,90
Anthony Elanga,NOT,F,3,2.0,0.0,,False,2.0,,103,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,44%,1,8
Alfie Doughty,LUT,M,3,2.0,0.0,,False,2.0,,92,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,42%,1,19
Nicolo Zaniolo,AVL,M,3,2.0,0.0,,False,2.0,,236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,38%,1,16
Hamed Traore,BOU,M,3,2.0,0.0,,True,2.0,,296,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,25%,1,29
Ivan Perisic,TOT,M,3,2.0,0.0,,False,2.0,,194,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,23%,1,30
Anthony Martial,MUN,F,3,2.0,1.0,,True,2.0,,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,13%,1,59
Pablo Sarabia,WOL,M,3,2.0,0.0,,False,2.0,,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11%,1,15
Giovani Lo Celso,TOT,M,3,2.0,0.0,,False,2.0,,373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6%,1,15
James Milner,BHA,M,3,2.0,1.0,,True,2.0,,310,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,,2%,1,71
Tosin Adarabioyo,FUL,D,3,2.0,0.0,,False,2.0,,369,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,,1%,1,1
Adam Lallana,BHA,M,3,2.0,0.0,,True,2.0,,317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1%,1,29
William Saliba,ARS,D,3,1.75,1.0,,True,1.75,,98,0,1,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,2,0,,98%,1,90
Lisandro Martinez,MUN,D,3,1.75,1.0,,True,1.75,,363,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,2,0,,48%,1,90
Serge Aurier,NOT,D,3,1.5,1.0,,False,1.5,,155,0,1,0,0,1,0,1,0,0,1,6,1,0,3,0,0,0,3,0,,60%,1,90
Marc Guehi,CRY,D,3,1.5,1.0,,False,1.5,,99,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,,50%,1,90
Joel Matip,LIV,D,3,1.5,1.0,,False,1.5,,189,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,,22%,1,76
Vitaly Janelt,BRF,M,3,1.5,1.0,,True,1.5,,130,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,,10%,1,90
Joao Gomes,WOL,M,3,1.5,1.0,,False,1.5,,151,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,,10%,1,90
Ross Barkley,LUT,M,3,1.5,1.0,,False,1.5,,258,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,,7%,1,76
Adama Traore,FUL,F,3,1.5,0.0,,False,1.5,,366,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,4%,1,18
Adama Traore,FUL,F,3,1.5,1.0,,True,1.5,,366,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,4%,1,18
Aaron Wan-Bissaka,MUN,D,3,1.25,1.0,,True,1.25,,143,0,0,0,0,3,1,1,0,0,2,3,1,0,1,0,0,0,2,0,,59%,1,90
Scott McKenna,NOT,D,3,1.25,1.0,,False,1.25,,138,0,0,0,0,0,0,0,0,0,1,5,0,1,2,0,0,0,2,0,,13%,1,56
Richarlison,TOT,F,3,1.0,1.0,,False,1.0,,93,0,0,0,1,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,,86%,1,59
Pierre-Emile Hojbjerg,TOT,M,3,1.0,0.0,,False,1.0,,385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,16%,1,29
Issa Diop,FUL,D,3,1.0,1.0,,False,1.0,,220,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,2,0,,12%,1,90
Danny Ings,WHU,F,3,1.0,0.0,,False,1.0,,378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,8%,1,4
David Brooks,BOU,M,3,1.0,0.0,,True,1.0,,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6%,1,16
Mads Andersen,LUT,D,3,1.0,0.0,,False,1.0,,174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4%,1,12
Jorginho,ARS,M,3,1.0,0.0,,True,1.0,,347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,4%,1,5
Rayan Ait-Nouri,WOL,D,3,1.0,0.0,,False,1.0,,250,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,,3%,1,45
Pablo Fornals,WHU,M,3,1.0,0.0,,False,1.0,,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2%,1,5
Oliver Skipp,TOT,M,3,1.0,0.0,,False,1.0,,713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,1,16
Moussa Niakhate,NOT,D,3,1.0,0.0,,False,1.0,,725,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,,1%,1,32
Pelly Ruddock,LUT,M,3,1.0,0.0,,False,1.0,,302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1%,1,12
Naouirou Ahamada,CRY,M,3,1.0,0.0,,False,1.0,,334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1%,1,18
Tom Cairney,FUL,M,3,1.0,0.0,,False,1.0,,371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,,0%,1,26
Pau Torres,AVL,D,3,0.75,1.0,,False,0.75,,209,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,,58%,1,90
Aaron Hickey,BRF,D,3,0.75,1.0,,True,0.75,,384,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,,10%,1,90
Elliot Anderson,NEW,M,3,0.5,0.0,,True,0.5,,110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,28%,1,7
Michael Keane,EVE,D,3,0.5,0.0,,True,0.5,,351,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,20%,1,1
Anel Ahmedhodzic,SHU,D,3,0.5,1.0,,True,0.5,,319,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,2,0,,12%,1,90
Wataru Endo,LIV,M,3,0.5,1.0,,False,0.5,,359,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,5%,1,57
Kieffer Moore,BOU,F,3,0.5,0.0,,True,0.5,,387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0%,1,3
Cheikhou Kouyate,NOT,M,3,0.5,0.0,,False,0.5,,321,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,0%,1,19
Milos Kerkez,BOU,D,3,0.25,1.0,,True,0.25,,247,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,2,0,,27%,1,90
Callum Wilson,NEW,F,3,0.0,0.0,,True,0.0,,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,97%,1,17
Matheus Cunha,WOL,F,3,0.0,1.0,,False,0.0,,64,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,,57%,1,84
Harvey Barnes,NEW,M,3,0.0,0.0,,True,0.0,,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,53%,1,17
Harry Wilson,FUL,M,3,0.0,1.0,,False,0.0,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,48%,1,70
Youri Tielemans,AVL,M,3,0.0,0.0,,False,0.0,,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34%,1,3
Hwang Hee-Chan,WOL,F,3,0.0,1.0,,False,0.0,,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28%,1,45
Aaron Ramsey,BUR,M,3,0.0,1.0,,True,0.0,,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,17%,1,21
Aaron Ramsey,BUR,M,3,0.0,0.0,,True,0.0,,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,17%,1,21
Antoine Semenyo,BOU,F,3,0.0,1.0,,True,0.0,,161,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,14%,1,72
Amari'i Bell,LUT,D,3,0.0,1.0,,False,0.0,,297,0,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,3,0,,13%,1,90
Ben Davies,TOT,D,3,0.0,0.0,,False,0.0,,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8%,1,7
Jean-Philippe Mateta,CRY,F,3,0.0,0.0,,False,0.0,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8%,1,18
Harvey Elliott,LIV,M,3,0.0,0.0,,False,0.0,,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7%,1,31
Chiedozie Ogbene,LUT,F,3,0.0,0.0,,False,0.0,,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6%,1,12
Jhon Duran,AVL,F,3,0.0,0.0,,False,0.0,,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5%,1,3
Keane Lewis-Potter,BRF,F,3,0.0,0.0,,True,0.0,,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,9
Jarell Quansah,LIV,D,3,0.0,0.0,,False,0.0,,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,12
Lesley Ugochukwu,CHE,F,3,0.0,0.0,,True,0.0,,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,6
Nathan Redmond,BUR,M,3,0.0,0.0,,True,0.0,,349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1%,1,21
Jay Rodriguez,BUR,F,3,0.0,0.0,,True,0.0,,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,1,8
Toti,WOL,D,3,0.0,0.0,,False,0.0,,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,4
Ben Osborn,SHU,M,3,0.0,1.0,,True,0.0,,628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0%,1,16
Jacob Bruun Larsen,BUR,F,3,0.0,0.0,,True,0.0,,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,8
Mason Burstow,CHE,F,3,0.0,0.0,,True,0.0,,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,1
Bertrand Traore,AVL,M,3,0.0,0.0,,False,0.0,,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,8
Deivid Washington de Souza Eugenio,CHE,F,3,0.0,1.0,,True,0.0,,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Thomas Cannon,EVE,F,3,0.0,0.0,,True,0.0,,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,1
Marc Jurado Gomez,MUN,D,3,0.0,0.0,,False,0.0,,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Jose Mateo Mejia Piedrahita,MUN,F,3,0.0,1.0,,False,0.0,,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Adam Webster,BHA,D,3,-0.25,1.0,,True,-0.25,,389,0,0,0,0,1,0,0,0,0,1,3,0,0,3,0,0,0,3,0,,6%,1,90
Tom Lockyer,LUT,D,3,-0.5,1.0,,False,-0.5,,210,0,0,0,0,1,0,1,0,0,0,6,0,3,2,0,0,0,3,0,,19%,1,90
Sasa Lukic,FUL,M,3,-0.5,1.0,,False,-0.5,,282,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,,1%,1,69
George Baldock,SHU,D,3,-0.75,1.0,,True,-0.75,,303,0,0,0,0,1,1,1,0,0,0,3,0,1,1,0,0,0,1,0,,2%,1,70
Jadon Sancho,MUN,M,3,-1.0,0.0,,True,-1.0,,330,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,35%,1,29
Sander Berge,BUR,M,3,-1.0,1.0,,True,-1.0,,225,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,,6%,1,67
Issa Kabore,LUT,D,3,-1.25,1.0,,False,-1.25,,197,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,2,0,,39%,1,69
Yasser Larouci,SHU,D,3,-1.25,0.0,,True,-1.25,,333,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,2,0,,1%,1,72
John Egan,SHU,D,3,-1.5,1.0,,False,-1.5,,304,0,0,0,0,0,0,1,0,0,2,6,0,1,0,0,0,0,2,0,,6%,1,90
John Egan,SHU,D,3,-1.5,1.0,,True,-1.5,,304,0,0,0,0,0,0,1,0,0,2,6,0,1,0,0,0,0,2,0,,6%,1,90
Jack Robinson,SHU,D,3,-1.5,1.0,,True,-1.5,,288,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,,2%,1,90
Youssef Ramalho Chermiti,EVE,F,3,-1.5,0.0,,True,-1.5,,719,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,0%,1,23
Connor Roberts,BUR,D,3,-1.75,1.0,,True,-1.75,,731,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,3,0,,8%,1,90
Lloyd Kelly,BOU,D,3,-1.75,1.0,,True,-1.75,,243,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,2,0,,1%,1,90
Chris Basham,SHU,D,3,-1.75,0.0,,True,-1.75,,265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,0%,1,9
Kenny Tete,FUL,D,3,-2.0,1.0,,False,-2.0,,208,0,0,0,0,1,0,1,0,0,1,4,0,0,1,0,0,0,2,0,,69%,1,90
Jacob Brown,LUT,F,3,-2.0,0.0,,False,-2.0,,205,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,12%,1,19
Ameen Al Dakhil,BUR,D,3,-2.0,1.0,,True,-2.0,,726,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,,3%,1,90
Ola Aina,NOT,D,3,-2.0,1.0,,False,-2.0,,293,0,0,0,0,2,1,1,0,0,2,2,2,0,0,0,0,0,3,0,,2%,1,90
Matt Targett,NEW,D,3,-2.0,0.0,,True,-2.0,,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1%,1,2
Thilo Kehrer,WHU,D,3,-2.0,0.0,,False,-2.0,,716,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,,0%,1,10
