Player,Team,Position,GW,FPts,started,Opponent,Home,FP/G,ROS Rank,RkOv,G,KP,AT,SOT,TkW,DIS,YC,RC,ACNC,Int,CLR,CoS,BS,AER,PKM,PKD,OG,GAO,CS,Team_long,Ros %,GP,Min
Neal Maupay,BRF,F,1,1.5,,FUL,True,1.5,200,283,0,0,0,2,0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Everton,3%,1,39
William Osula,SHU,F,1,1.5,,CRY,True,1.5,200,721,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,1.5,0,0,0,0,0,Sheffield Utd,0%,1,73
Cheikhou Kouyate,NOT,M,1,1.5,,ARS,False,1.5,200,321,0,0,0,0,0,-0.0,0,0,0,0,0.0,1,0,0.5,0,0,0,0,0,Nott'ham Forest,0%,1,1
Andre Brooks,SHU,M,1,1.5,,CRY,True,1.5,200,377,0,0,0,0,0,-0.0,0,0,0,1,0.0,0,0,0.5,0,0,0,0,0,Sheffield Utd,0%,1,15
Aaron Wan-Bissaka,MUN,D,1,1.25,,WOL,True,1.25,200,143,0,2,0,0,0,-0.0,-2,0,0,2,0.25,1,0,0.0,0,0,0,-2,0,Manchester Utd,59%,1,65
Joseph Gomez,LIV,D,1,1.25,,,,1.25,200,145,0,0,0,0,0,-0.0,0,0,0,1,0.25,0,0,0.0,0,0,0,0,0,,34%,1,13
Yasser Larouci,SHU,D,1,1.25,,CRY,True,1.25,200,333,0,0,0,0,0,-0.0,0,0,0,2,0.25,1,0,0.0,0,0,0,-2,0,Sheffield Utd,1%,1,45
Alexander Isak,NEW,F,1,1.0,,AVL,True,1.0,29,38,0,0,0,0,0,-0.0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Newcastle Utd,100%,1,65
Darwin Nunez,LIV,F,1,1.0,,CHE,False,1.0,23,70,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Liverpool,100%,1,3
Fabian Schar,NEW,D,1,1.0,,AVL,True,1.0,47,127,0,0,0,0,0,-1.0,0,0,0,0,1.0,0,2,1.0,0,0,0,-2,0,Newcastle Utd,93%,1,90
Manor Solomon,TOT,F,1,1.0,,,,1.0,70,81,0,0,0,0,0,-0.0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,,62%,1,1
Marc Guehi,CRY,D,1,1.0,,SHU,False,1.0,200,99,0,0,0,0,0,-0.5,0,0,0,1,0.5,0,2,0.0,0,0,0,-2,0,Crystal Palace,50%,1,90
Anthony Elanga,NOT,F,1,1.0,,ARS,False,1.0,135,103,0,0,0,0,0,-0.0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Nott'ham Forest,44%,1,20
Sean Longstaff,NEW,M,1,1.0,,AVL,True,1.0,200,82,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Newcastle Utd,42%,1,32
Kevin Schade,BRF,M,1,1.0,,TOT,True,1.0,140,140,0,0,0,0,0,-0.5,0,0,0,0,0.0,0,0,0.5,0,0,0,0,1,Brentford,33%,1,70
Mads Roerslev,BRF,D,1,1.0,,TOT,True,1.0,200,249,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brentford,4%,1,11
Jorginho,ARS,M,1,1.0,,,,1.0,200,347,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,1,10
Konstantinos Tsimikas,LIV,D,1,1.0,,,,1.0,200,388,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,,3%,1,3
Moussa Niakhate,NOT,D,1,1.0,,,,1.0,200,725,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,1%,1,1
Kurt Zouma,WHU,D,1,0.75,,BOU,False,0.75,132,89,0,0,0,0,0,-0.0,0,0,0,1,0.75,0,0,1.0,0,0,0,-2,0,West Ham,65%,1,90
Matheus Nunes,MCI,M,1,0.5,,MUN,False,0.5,149,167,0,2,0,0,0,-0.5,0,-7,0,1,0.0,5,0,0.0,0,0,0,0,0,Wolves,78%,1,88
Dominic Calvert-Lewin,EVE,F,1,0.5,,,,0.5,73,156,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,,72%,1,37
Brennan Johnson,TOT,F,1,0.5,,ARS,False,0.5,89,259,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Nott'ham Forest,72%,1,88
Cheick Doucoure,CRY,M,1,0.5,,SHU,False,0.5,200,101,0,0,0,0,1,-0.5,-2,0,0,0,0.0,1,0,1.0,0,0,0,0,0,Crystal Palace,33%,1,90
Bobby De Cordova-Reid,FUL,F,1,0.5,,,,0.5,200,170,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,,17%,1,66
Takehiro Tomiyasu,ARS,D,1,0.5,,NOT,True,0.5,200,316,0,0,0,0,0,-0.5,0,-7,0,0,0.0,2,0,0.0,0,0,0,0,6,Arsenal,5%,1,66
Adama Traore,FUL,F,1,0.5,,,,0.5,200,366,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,,4%,1,3
Rayan Ait-Nouri,WOL,D,1,0.5,,,,0.5,200,250,0,2,0,0,4,-1.5,0,0,0,0,0.0,2,0,2.0,0,0,0,-8,0,,3%,1,85
Angelo Ogbonna,WHU,D,1,0.5,,,,0.5,200,331,0,0,0,0,0,-0.0,0,0,0,0,0.5,0,0,0.0,0,0,0,0,0,,0%,1,20
Gabriel Jesus,ARS,F,1,0.0,,,,0.0,14,128,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,100%,0,0
Reece James,CHE,D,1,0.0,,LIV,True,0.0,42,305,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Chelsea,98%,0,0
Bernardo Silva,MCI,M,1,0.0,,BUR,False,0.0,90,129,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,98%,0,0
Kevin De Bruyne,MCI,M,1,0.0,,BUR,False,0.0,49,336,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,96%,0,0
Oleksandr Zinchenko,ARS,D,1,0.0,,,,0.0,130,158,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,95%,1,1
Carlton Morris,LUT,F,1,0.0,,BHA,False,0.0,85,44,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,95%,0,0
Joao Pedro,BHA,F,1,0.0,,LUT,True,0.0,51,43,0,0,0,0,1,-0.0,-2,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Brighton,95%,1,32
Nathan Ake,MCI,D,1,0.0,,BUR,False,0.0,200,133,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,94%,0,0
Leandro Trossard,ARS,M,1,0.0,,NOT,True,0.0,91,153,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Arsenal,90%,0,0
Michael Olise,CRY,M,1,0.0,,,,0.0,45,621,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,90%,0,0
Rasmus Hojlund,MUN,F,1,0.0,,,,0.0,58,266,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,87%,0,0
Christopher Nkunku,CHE,F,1,0.0,,,,0.0,98,613,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,85%,0,0
Jeremy Doku,MCI,F,1,0.0,,,,0.0,57,80,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,82%,0,0
John Stones,MCI,D,1,0.0,,,,0.0,200,677,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,82%,0,0
Dwight McNeil,EVE,M,1,0.0,,,,0.0,32,216,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,81%,0,0
Ansu Fati,BHA,F,1,0.0,,,,0.0,112,246,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,70%,0,0
Mohammed Kudus,WHU,M,1,0.0,,,,0.0,39,281,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,67%,0,0
Jacob Ramsey,AVL,M,1,0.0,,,,0.0,92,248,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,64%,0,0
Alex Moreno,AVL,D,1,0.0,,,,0.0,77,604,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,59%,0,0
Ben Mee,BRF,D,1,0.0,,,,0.0,100,338,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,58%,0,0
Ivan Toney,BRF,F,1,0.0,,,,0.0,72,685,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,57%,0,0
Josh Brownhill,BUR,M,1,0.0,,MCI,True,0.0,124,169,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,57%,0,0
Marcus Tavernier,BOU,M,1,0.0,,,,0.0,82,162,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,54%,0,0
Willian,FUL,F,1,0.0,,EVE,False,0.0,78,204,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Fulham,54%,1,21
Harvey Barnes,NEW,M,1,0.0,,AVL,True,0.0,74,193,0,0,0,2,0,-0.0,-2,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Newcastle Utd,53%,1,33
Cole Palmer,CHE,M,1,0.0,,BUR,False,0.0,102,284,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,44%,0,0
Callum Hudson-Odoi,NOT,F,1,0.0,,,,0.0,107,181,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,43%,0,0
Timothy Castagne,FUL,D,1,0.0,,,,0.0,144,180,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,42%,0,0
Alfie Doughty,LUT,M,1,0.0,,BHA,False,0.0,96,92,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,42%,0,0
Fabio Vieira,ARS,M,1,0.0,,,,0.0,147,137,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,41%,0,0
Beto,EVE,F,1,0.0,,,,0.0,106,200,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,41%,0,0
Issa Kabore,LUT,D,1,0.0,,BHA,False,0.0,200,197,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,39%,0,0
Nicolo Zaniolo,AVL,M,1,0.0,,,,0.0,200,236,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,38%,0,0
Sofyan Amrabat,MUN,M,1,0.0,,,,0.0,200,343,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,38%,0,0
Ryan Gravenberch,LIV,M,1,0.0,,,,0.0,200,360,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,37%,0,0
Simon Adingra,BHA,F,1,0.0,,LUT,True,0.0,200,111,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brighton,36%,0,0
Zeki Amdouni,BUR,F,1,0.0,,MCI,True,0.0,200,139,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,35%,0,0
Sergio Reguilon,MUN,D,1,0.0,,,,0.0,125,328,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,34%,0,0
Youri Tielemans,AVL,M,1,0.0,,NEW,False,0.0,200,365,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Aston Villa,34%,1,26
Raul Jimenez,FUL,F,1,0.0,,EVE,False,0.0,200,226,0,0,0,0,1,-2.0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,Fulham,33%,1,85
Jack Harrison,EVE,M,1,0.0,,,,0.0,99,312,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,30%,0,0
Marvelous Nakamba,LUT,M,1,0.0,,BHA,False,0.0,200,122,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,29%,0,0
Marc Cucurella,CHE,D,1,0.0,,,,0.0,200,472,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,27%,0,0
Dango Ouattara,BOU,F,1,0.0,,,,0.0,119,273,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,27%,0,0
Joe Willock,NEW,M,1,0.0,,,,0.0,200,700,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,26%,0,0
Luca Koleosho,BUR,F,1,0.0,,MCI,True,0.0,200,136,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,26%,0,0
Jurrien Timber,ARS,D,1,0.0,,NOT,True,0.0,200,395,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Arsenal,25%,0,0
Emiliano Buendia,AVL,M,1,0.0,,,,0.0,200,439,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,24%,0,0
Aleksandar Mitrovic,FUL,F,1,0.0,,EVE,False,0.0,200,322,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Fulham,22%,0,0
Joel Matip,LIV,D,1,0.0,,,,0.0,200,189,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,22%,0,0
Oliver McBurnie,SHU,F,1,0.0,,,,0.0,110,190,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,21%,0,0
Curtis Jones,LIV,M,1,0.0,,CHE,False,0.0,200,386,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Liverpool,21%,0,0
Lyle Foster,BUR,F,1,0.0,,MCI,True,0.0,148,144,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,21%,0,0
Rodrigo Bentancur,TOT,M,1,0.0,,,,0.0,200,427,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,20%,0,0
Joao Cancelo,MCI,D,1,0.0,,,,0.0,200,452,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,20%,0,0
Tom Lockyer,LUT,D,1,0.0,,BHA,False,0.0,200,210,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,19%,0,0
Anass Zaroury,BUR,F,1,0.0,,MCI,True,0.0,200,727,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,18%,0,0
Felipe,NOT,D,1,0.0,,,,0.0,200,708,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,18%,0,0
Lewis Hall,NEW,D,1,0.0,,,,0.0,200,715,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,18%,0,0
Matt Doherty,WOL,D,1,0.0,,,,0.0,200,372,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,17%,0,0
Facundo Pellistri,MUN,M,1,0.0,,WOL,True,0.0,200,326,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,17%,1,4
Aaron Ramsey,BUR,M,1,0.0,,,,0.0,200,307,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,17%,0,0
Tyrone Mings,AVL,D,1,0.0,,NEW,False,0.0,200,394,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Aston Villa,16%,0,0
Tariq Lamptey,BHA,D,1,0.0,,,,0.0,200,261,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,15%,0,0
Jarrad Branthwaite,EVE,D,1,0.0,,,,0.0,200,191,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,15%,0,0
Josh Cullen,BUR,M,1,0.0,,MCI,True,0.0,200,177,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,14%,0,0
Amari'i Bell,LUT,D,1,0.0,,BHA,False,0.0,200,297,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,13%,0,0
Rico Lewis,MCI,D,1,0.0,,BUR,False,0.0,200,314,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,13%,0,0
Demarai Gray,EVE,M,1,0.0,,,,0.0,200,523,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,12%,0,0
Vitalii Mykolenko,EVE,D,1,0.0,,,,0.0,200,215,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,12%,0,0
Jacob Brown,LUT,F,1,0.0,,BHA,False,0.0,200,205,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,12%,0,0
Ryan Giles,LUT,M,1,0.0,,,,0.0,200,206,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,12%,0,0
Benson Manuel,BUR,F,1,0.0,,MCI,True,0.0,200,318,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,11%,0,0
Jordan Beyer,BUR,D,1,0.0,,MCI,True,0.0,200,335,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,11%,0,0
Hannibal Mejbri,MUN,M,1,0.0,,,,0.0,200,230,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,11%,0,0
Victor Lindelof,MUN,D,1,0.0,,WOL,True,0.0,200,264,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,11%,0,0
Benoit Badiashile,CHE,D,1,0.0,,,,0.0,200,412,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,10%,0,0
Ibrahim Sangare,NOT,M,1,0.0,,,,0.0,200,274,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,10%,0,0
Carlos Vinicius,FUL,F,1,0.0,,,,0.0,200,289,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,9%,0,0
Facundo Buonanotte,BHA,M,1,0.0,,,,0.0,200,358,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,9%,0,0
Ian Maatsen,CHE,D,1,0.0,,LIV,True,0.0,200,379,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Chelsea,9%,0,0
Emile Smith Rowe,ARS,M,1,0.0,,,,0.0,200,327,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,9%,0,0
Jan-Paul van Hecke,BHA,D,1,0.0,,,,0.0,200,239,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,8%,0,0
Aaron Cresswell,WHU,D,1,0.0,,,,0.0,200,471,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,8%,0,0
Connor Roberts,BUR,D,1,0.0,,MCI,True,0.0,200,731,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,8%,0,0
Danny Ings,WHU,F,1,0.0,,BOU,False,0.0,200,378,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,West Ham,8%,0,0
Jean-Philippe Mateta,CRY,F,1,0.0,,,,0.0,200,179,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,8%,0,0
Armando Broja,CHE,F,1,0.0,,,,0.0,200,437,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,7%,0,0
Romeo Lavia,CHE,M,1,0.0,,,,0.0,200,571,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,7%,0,0
Ross Barkley,LUT,M,1,0.0,,,,0.0,146,258,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,7%,0,0
Jamaal Lascelles,NEW,D,1,0.0,,,,0.0,200,267,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,7%,0,0
Elijah Adebayo,LUT,F,1,0.0,,BHA,False,0.0,200,263,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,7%,0,0
Harvey Elliott,LIV,M,1,0.0,,CHE,False,0.0,200,291,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Liverpool,7%,1,13
James Mcatee,SHU,M,1,0.0,,BUR,False,0.0,200,295,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,6%,0,0
Jayden Bogle,SHU,D,1,0.0,,,,0.0,200,234,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,6%,0,0
Chiedozie Ogbene,LUT,F,1,0.0,,BHA,False,0.0,200,242,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,6%,0,0
Tyler Adams,BOU,M,1,0.0,,,,0.0,200,396,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,6%,0,0
Luis Sinisterra,BOU,F,1,0.0,,,,0.0,134,323,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,6%,0,0
Giovani Lo Celso,TOT,M,1,0.0,,,,0.0,200,373,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,6%,0,0
Johann Gudmundsson,BUR,M,1,0.0,,,,0.0,200,228,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,6%,0,0
Sander Berge,BUR,M,1,0.0,,MCI,True,0.0,200,225,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,6%,0,0
Jean-Ricner Bellegarde,WOL,M,1,0.0,,,,0.0,200,424,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,6%,0,0
Jonny Evans,MUN,D,1,0.0,,,,0.0,200,233,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,5%,0,0
Jacob Murphy,NEW,M,1,0.0,,AVL,True,0.0,200,272,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Newcastle Utd,5%,0,0
Valentino Livramento,NEW,D,1,0.0,,,,0.0,200,391,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,5%,1,3
Matheus Franca,CRY,F,1,0.0,,,,0.0,200,503,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,0,0
Thiago Alcantara,LIV,M,1,0.0,,,,0.0,200,400,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,0,0
Mads Andersen,LUT,D,1,0.0,,,,0.0,200,174,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,0,0
Harry Maguire,MUN,D,1,0.0,,,,0.0,200,717,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,0,0
Reiss Nelson,ARS,F,1,0.0,,,,0.0,200,325,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,0,0
Tahith Chong,LUT,M,1,0.0,,BHA,False,0.0,200,345,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Luton Town,4%,0,0
Charlie Taylor,BUR,D,1,0.0,,,,0.0,200,341,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,0,0
Divock Origi,NOT,F,1,0.0,,,,0.0,200,626,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,4%,0,0
Reece Burke,LUT,D,1,0.0,,,,0.0,200,241,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,3%,0,0
Wesley Fofana,CHE,D,1,0.0,,,,0.0,200,500,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,3%,0,0
Nuno Tavares,NOT,D,1,0.0,,,,0.0,200,728,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,3%,0,0
Ameen Al Dakhil,BUR,D,1,0.0,,,,0.0,200,726,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,3%,0,0
Gonzalo Montiel,NOT,D,1,0.0,,,,0.0,200,348,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,3%,0,0
Nicolas Dominguez,NOT,M,1,0.0,,,,0.0,200,221,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,3%,0,0
Carlos Baleba,BHA,M,1,0.0,,,,0.0,200,376,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,3%,0,0
George Baldock,SHU,D,1,0.0,,CRY,True,0.0,200,303,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Sheffield Utd,2%,0,0
Romelu Lukaku,CHE,F,1,0.0,,,,0.0,200,576,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,2%,0,0
Lewis Cook,BOU,M,1,0.0,,,,0.0,200,149,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,2%,0,0
Dara O'Shea,BUR,D,1,0.0,,MCI,True,0.0,200,324,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,2%,0,0
Mikkel Damsgaard,BRF,M,1,0.0,,TOT,True,0.0,200,353,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brentford,2%,1,10
Folarin Balogun,ARS,F,1,0.0,,,,0.0,200,418,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,2%,0,0
