"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*038ze*","Alex Iwobi","FUL","M","223","Vroom","FUL 2<br/>@ARS 2 F","0","0","94%","95.62","63%","-4.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","81","Vroom","TOT 2<br/>@BOU 0 F","0","0","17%","237.92","62%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","604","Vroom","AVL 3<br/>@BUR 1 F","0","0","98%","88.13","59%","-5.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","338","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","99%","81.57","58%","-16.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","685","XXX","CRY 1<br/>@BRF 1 F","0","0","62%","132.13","57%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcx*","Josh Brownhill","BUR","M","169","Adam","AVL 3<br/>@BUR 1 F","0","0","85%","111.12","57%","+20.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yz*","Matheus Cunha","WOL","F","64","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","34%","147.18","57%","-12.2%","1","84","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","1"
"*05uns*","Leon Bailey","AVL","F","117","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","43%","143.87","56%","-6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0639x*","Marcus Tavernier","BOU","M","162","4b. DcbB","TOT 2<br/>@BOU 0 F","0","0","34%","147.55","54%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mo*","Willian","FUL","F","204","XXX","FUL 2<br/>@ARS 2 F","0","0","85%","107.68","54%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","193","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","98%","58.68","53%","-35.4%","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*060wh*","Alejandro Garnacho","MUN","M","280","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","85%","112.14","52%","-7.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxs*","Harry Wilson","FUL","M","198","FA","FUL 2<br/>@ARS 2 F","0","0","90%","100.7","48%","-6.6%","1","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*061xs*","Julio Enciso","BHA","F","212","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","96%","85.24","45%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","CHE","M","284","Kish123","LUT 0<br/>@CHE 3 F","0","0","16%","247.86","44%","+4.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","181","Vroom","NOT 2<br/>@MUN 3 F","0","0","4%","375.59","43%","+2.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4c*","Timothy Castagne","FUL","D","180","4b. DcbB","FUL 2<br/>@ARS 2 F","0","0","0%","-","42%","+12.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","200","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","0%","-","41%","-4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","343","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","-","38%","+10.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","360","Maddihat","LIV 2<br/>@NEW 1 F","0","0","0%","-","37%","-5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","328","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","8%","313.82","34%","-20.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","365","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","98%","86.05","34%","-3.4%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0620k*","Nayef Aguerd","WHU","D","105","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","14%","266.79","32%","+8.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spq*","Jack Harrison","EVE","M","312","4b. DcbB","WOL 1<br/>@EVE 0 F","0","0","0%","1101.55","30%","+2.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m6x*","Tim Ream","FUL","D","168","FA","FUL 2<br/>@ARS 2 F","0","0","10%","306.83","29%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","72","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","4%","383.2","28%","-17%","1","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068n8*","Noni Madueke","CHE","F","362","FA","LUT 0<br/>@CHE 3 F","0","0","76%","120.77","28%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9i*","Marc Cucurella","CHE","D","472","Kish123","LUT 0<br/>@CHE 3 F","0","0","33%","151.57","27%","+13.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","273","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","55%","132.65","27%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","700","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","45%","145.02","26%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","395","W (Thu)","FUL 2<br/>@ARS 2 F","0","0","97%","82.75","25%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","439","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","75%","115.96","24%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","322","FA","FUL 2<br/>@ARS 2 F","0","0","94%","81.37","22%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","386","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","34%","150.28","21%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","427","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","15%","255.39","20%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","452","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","61%","131.62","20%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9m*","Emerson Royal","TOT","D","299","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","29%","149.18","18%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","727","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","62%","129.25","18%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","708","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","35%","147.12","18%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","715","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","29%","147.23","18%","-5.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","372","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","67%","131.76","17%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","326","Kish123","NOT 2<br/>@MUN 3 F","0","0","0%","1140.2","17%","+10%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","307","deceptiv","AVL 3<br/>@BUR 1 F","0","0","0%","1160.98","17%","+15.3%","1","21","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","232","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","41%","144.93","16%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","394","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","61%","131.81","16%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","261","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","11%","290.62","15%","-9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068y0*","Antoine Semenyo","BOU","F","161","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","0%","1068.96","14%","-2.8%","1","72","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*05re5*","Carney Chukwuemeka","CHE","M","294","FA","LUT 0<br/>@CHE 3 F","0","0","23%","171.35","13%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","297","W (Thu)","LUT 0<br/>@CHE 3 F","0","0","15%","251.83","13%","+8.1%","1","90","0","0","0","0","4","0","0","0","0","0","4","0","1","0","0","0","0","3","0"
"*062x7*","Rico Lewis","MCI","D","314","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","22%","189.52","13%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","523","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","45%","144.7","12%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vb*","Cameron Archer","SHU","F","219","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","1%","1145.73","12%","-4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","215","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","4%","386.04","12%","+7.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","335","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","19%","208.95","11%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","230","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","1149.7","11%","-2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","412","FA","LUT 0<br/>@CHE 3 F","0","0","11%","306.93","10%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxu*","Ibrahim Sangare","NOT","M","274","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","-","10%","-3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","289","FA","FUL 2<br/>@ARS 2 F","0","0","28%","152.73","9%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","358","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","14%","275.67","9%","-12.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","327","W (Thu)","FUL 2<br/>@ARS 2 F","0","0","19%","215.55","9%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","239","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","1%","1144.95","8%","-3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","471","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","19%","217.02","8%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","286","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","11%","295.38","8%","-0.1%","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","NOT","D","279","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","18%","229.17","8%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","179","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","1%","1145.97","8%","+2.6%","1","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","437","FA","LUT 0<br/>@CHE 3 F","0","0","1%","1141.8","7%","+3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","571","FA","LUT 0<br/>@CHE 3 F","0","0","0%","-","7%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","267","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","0%","1141.2","7%","+6.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","291","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","14%","274.48","7%","-0.5%","1","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhs*","James Mcatee","SHU","M","295","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","0%","1148.2","6%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","242","W (Thu)","LUT 0<br/>@CHE 3 F","0","0","1%","1108.54","6%","+5.8%","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","396","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","0%","1151.6","6%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","323","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","0%","-","6%","-3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","424","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","0%","-","6%","-17.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068se*","Jhon Duran","AVL","F","187","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","1%","1066.51","5%","-1.5%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","233","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","1141.3","5%","+3.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","316","W (Thu)","FUL 2<br/>@ARS 2 F","0","0","3%","377","5%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","272","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","5%","366","5%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D","391","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","12%","267.56","5%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","503","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","9%","312.35","4%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","400","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","7%","339.49","4%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu4*","Harry Maguire","MUN","D","717","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","27%","140.92","4%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","249","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","0%","1105.43","4%","-6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","325","W (Thu)","FUL 2<br/>@ARS 2 F","0","0","2%","371.71","4%","+2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fyc*","Charlie Taylor","BUR","D","341","avitek","AVL 3<br/>@BUR 1 F","0","0","1%","1117.25","4%","+3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","626","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","-","4%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","500","FA","LUT 0<br/>@CHE 3 F","0","0","1%","1115.74","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u99*","Nuno Tavares","NOT","D","728","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","1104.05","3%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056mf*","Neal Maupay","BRF","F","283","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","1%","1151.54","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fun*","Gonzalo Montiel","NOT","D","348","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","-","3%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","221","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","0%","-","3%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","376","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","0%","-","3%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","388","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","9%","316.89","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","576","FA","LUT 0<br/>@CHE 3 F","0","0","7%","333.58","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","353","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","4%","376.79","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063e7*","Marcos Senesi","BOU","D","285","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","3%","398.51","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","418","W (Thu)","FUL 2<br/>@ARS 2 F","0","0","6%","355.01","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","222","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","0%","-","2%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","340","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","1%","1124.94","2%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy5*","Mike Tresor","BUR","F","332","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","0%","-","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","683","W (Thu)","FUL 2<br/>@ARS 2 F","0","0","7%","334.51","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","238","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","0%","1146.93","2%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","481","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","7%","335.23","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","300","W (Thu)","CRY 1<br/>@BRF 1 F","0","0","2%","1102.06","2%","+0.5%","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","NOT","M","609","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","2%","391.19","2%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","451","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","6%","357.9","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","525","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","12%","294.22","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yhi*","Philippe Coutinho","AVL","M","320","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","10%","308.7","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","311","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","0%","1105.2","2%","-1.1%","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8n*","Max Lowe","SHU","D","306","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","5%","363.57","2%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","588","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","0%","-","2%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE","F","301","FA","LUT 0<br/>@CHE 3 F","0","0","0%","1129.63","2%","-0.6%","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","665","W (Thu)","TOT 2<br/>@BOU 0 F","0","0","1%","1095.98","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mml*","Dele Alli","EVE","M","402","W (Thu)","WOL 1<br/>@EVE 0 F","0","0","2%","395.86","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ir*","Clement Lenglet","AVL","D","572","W (Thu)","AVL 3<br/>@BUR 1 F","0","0","0%","-","1%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","579","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","1%","1140.9","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","478","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","1%","1117.84","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","414","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","2%","1121.53","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqu*","Aymeric Laporte","MCI","D","352","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","5%","360.42","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU","F","605","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","3%","371.63","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067ys*","Jack Hinshelwood","BHA","M","313","W (Thu)","WHU 3<br/>@BHA 1 F","0","0","0%","-","1%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063w0*","Sergio Gomez","MCI","D","271","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","2%","1090.63","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m46*","Luke Thomas","SHU","D","722","W (Thu)","MCI 2<br/>@SHU 1 F","0","0","0%","-","1%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","482","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","1%","1129.66","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
