"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*045c8*","Gabriel Jesus","ARS","F","220","KFC","BUR 1<br/>@ARS 3 F","0","0","100%","20.8","99%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1e*","Ben White","ARS","D","34","TranzOTF","BUR 1<br/>@ARS 3 F","0","0","98%","87.22","98%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","58","chukdave","NEW 0<br/>@BOU 2 F","0","0","100%","49.17","98%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","147","xxx","SHU 1<br/>@BHA 1 F","0","0","100%","43","98%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylj*","Bruno Guimaraes","NEW","M","66","KFC","NEW 0<br/>@BOU 2 F","0","0","100%","39.32","97%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","412","Bfred","MCI 4<br/>@CHE 4 F","0","0","100%","5.15","97%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyj*","Evan Ferguson","BHA","F","87","Badger12","SHU 1<br/>@BHA 1 F","0","0","97%","79.61","97%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","15","TranzOTF","TOT 1<br/>@WOL 2 F","0","0","55%","135.96","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","647","Catts4En","MCI 4<br/>@CHE 4 F","0","0","98%","43.9","93%","+2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","119","Sean","TOT 1<br/>@WOL 2 F","0","0","86%","111.35","92%","-4.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","CHE","D","77","draft","MCI 4<br/>@CHE 4 F","0","0","82%","119.31","88%","-5.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","51","TranzOTF","TOT 1<br/>@WOL 2 F","0","0","51%","138.13","87%","-4.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522h*","Alexis Mac Allister","LIV","M","158","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","100%","40.24","85%","-8.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","104","Badger12","BRF 0<br/>@LIV 3 F","0","0","100%","30.96","84%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","67","Catts4En","SHU 1<br/>@BHA 1 F","0","0","100%","34.18","83%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","160","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","99%","82.65","83%","-4.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq6*","Luke Shaw","MUN","D","305","Sean","LUT 0<br/>@MUN 1 F","0","0","100%","39.22","82%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","156","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","84%","114.85","82%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f67*","Philip Billing","BOU","M","73","Bfred","NEW 0<br/>@BOU 2 F","0","0","75%","128.34","77%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","297","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","100%","57.7","77%","-15.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","193","xxx","LUT 0<br/>@MUN 1 F","0","0","80%","123.7","75%","+6.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","226","Catts4En","BRF 0<br/>@LIV 3 F","0","0","94%","105.15","72%","-10.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","134","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","99%","67.85","72%","-11.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","223","ZB","MCI 4<br/>@CHE 4 F","0","0","100%","41.51","70%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io4*","Richarlison","TOT","F","131","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","98%","80.14","70%","-21.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","711","chukdave","BRF 0<br/>@LIV 3 F","0","0","62%","132.18","67%","+2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","184","TranzOTF","LUT 0<br/>@MUN 1 F","0","0","76%","122.27","63%","+4.6%","1","1","39","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","97","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","96%","103.56","62%","-35.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","252","chukdave","NOT 2<br/>@WHU 3 F","0","0","96%","93.95","52%","-9.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","637","draft","FUL 1<br/>@AVL 3 F","0","0","98%","88.13","51%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","321","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","87%","111.05","50%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","268","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","97%","91.84","48%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","107","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","17%","221.8","47%","-29.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","281","tottiand","BRF 0<br/>@LIV 3 F","0","0","0%","-","47%","-6.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1c*","Lewis Dunk","BHA","D","155","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","72%","125.36","44%","-6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","294","xxx","SHU 1<br/>@BHA 1 F","0","0","96%","85.23","43%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","270","tottiand","NEW 0<br/>@BOU 2 F","0","0","98%","58.65","42%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","141","W (Thu)","EVE 3<br/>@CRY 2 F","0","0","23%","179.66","39%","-8.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","267","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","30%","151.63","38%","-4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","365","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","96%","92.81","35%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cms*","Sandro Tonali","NEW","M","238","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","98%","79.59","32%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","418","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","97%","90.46","29%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4o*","Lyle Foster","BUR","F","150","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","1%","1120.94","29%","-9.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068n8*","Noni Madueke","CHE","F","395","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","76%","120.79","26%","-3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","279","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","25%","151.71","24%","-5.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","439","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","97%","82.74","24%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","481","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","75%","115.96","23%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","230","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","17%","237.82","23%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","170","chukdave","BRF 0<br/>@LIV 3 F","0","0","1%","1125.87","23%","-11.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","256","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","41%","143.41","23%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","378","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","72%","122.28","22%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","233","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","68%","131.43","21%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","389","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","94%","81.37","20%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","F","254","W (Thu)","EVE 3<br/>@CRY 2 F","0","0","54%","135.85","20%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","300","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","55%","134.9","20%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","272","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","34%","150.19","19%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0477b*","Oliver McBurnie","SHU","F","207","Boss","SHU 1<br/>@BHA 1 F","0","0","19%","213.42","19%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","495","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","61%","131.63","18%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0327r*","Michael Keane","EVE","D","355","W (Thu)","EVE 3<br/>@CRY 2 F","0","0","48%","141.45","18%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","732","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","35%","147.12","17%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","291","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","0%","-","16%","-4.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do9*","Milos Kerkez","BOU","D","299","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","39%","142.5","15%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","329","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","22%","189.54","15%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","748","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","62%","129.29","15%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","322","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","0%","-","15%","-6.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","427","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","61%","131.81","15%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","414","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","34%","150.28","13%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","560","W (Thu)","EVE 3<br/>@CRY 2 F","0","0","45%","144.72","12%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","398","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","17%","230.59","11%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","205","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","5%","366","11%","-3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","288","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","4%","375.49","11%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","457","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","11%","306.67","10%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","317","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","21%","193.8","10%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","379","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","19%","216.92","10%","-1.7%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","313","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","19%","216.25","9%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","351","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","23%","171.07","8%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","394","Catts4En","EVE 3<br/>@CRY 2 F","0","0","9%","312.24","8%","-3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","315","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","11%","290.62","8%","-3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","213","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","16%","239.67","8%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","224","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","0%","1155.82","7%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","242","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","0%","1182.8","7%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","740","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","25%","156.09","7%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","NOT","D","324","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","18%","229.07","6%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","382","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","24%","159.6","6%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","608","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","0%","-","6%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","380","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","16%","242.38","5%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","264","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","10%","296.63","5%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hff*","Josh Cullen","BUR","M","178","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","4%","366.67","4%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","237","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","0%","1141.3","4%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","269","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","7%","339.06","4%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","289","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","15%","251.73","4%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","445","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","7%","339.37","4%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","538","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","1%","1115.74","3%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061v9*","Diego Carlos","AVL","D","336","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","6%","346.61","3%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","246","W (Thu)","EVE 3<br/>@CRY 2 F","0","0","1%","1145.96","3%","-1%","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*068sd*","Jakub Kiwior","ARS","D","338","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","1%","1125.83","3%","-1.9%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","306","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","10%","305.06","3%","-0.4%","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068se*","Jhon Duran","AVL","F","275","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","1%","1066.52","3%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","341","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","3%","387.34","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","440","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","0%","1151.6","3%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","361","W (Thu)","NEW 0<br/>@BOU 2 F","0","0","1%","1095.23","3%","-3.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","616","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","1%","1140.92","3%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xw*","Joe Worrall","NOT","D","302","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","0%","1220.2","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","613","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","7%","333.59","2%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","M","303","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","4%","381.99","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","337","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","1%","1136.9","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","316","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","0%","1149.7","2%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","403","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","4%","376.69","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","464","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","6%","354.9","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03amm*","Reece Burke","LUT","D","199","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","0%","1185.36","2%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","402","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","6%","362.97","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","709","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","7%","334.5","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","326","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","0%","1140.2","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","332","W (Thu)","NOT 2<br/>@WHU 3 F","0","0","3%","387.79","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","562","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","12%","294.11","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","493","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","6%","357.8","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","517","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","1%","1117.84","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f80*","Jacob Brown","LUT","F","243","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","0%","1115.6","1%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h8*","Moussa Niakhate","NOT","D","333","tottiand","NOT 2<br/>@WHU 3 F","0","0","0%","1162.77","1%","+0.9%","1","1","90","0","0","0","0","2","1","0","0","0","0","3","1","4","1","2","0","0","0","3","0"
"*05o8n*","Max Lowe","SHU","D","345","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","5%","363.56","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
