"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*05yct*","Nathan Patterson","EVE","D","208","W (Thu)","BHA 1<br/>@EVE 1 F","0.25","0.25","3%","379.72","3%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*061y6*","Ryan Yates","NOT","M","267","W (Thu)","AVL 0<br/>@NOT 2 F","0.25","0.25","0%","1174.93","1%","0%","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","391","W (Thu)","CRY 2<br/>@BUR 0 F","0.25","0.25","1%","1102.95","1%","0%","1","0","19","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","355","W (Thu)","CRY 2<br/>@BUR 0 F","0.25","0.25","0%","1118.6","0%","0%","1","0","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05r9b*","Martin Odegaard","ARS","M","33","Catts4En","ARS 0<br/>@NEW 1 F","0","0","100%","8.53","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ybi*","Marcus Rashford","MUN","F","121","Boss","MUN 1<br/>@FUL 0 F","0","0","100%","7.82","100%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0646f*","Alexander Isak","NEW","F","61","chukdave","ARS 0<br/>@NEW 1 F","0","0","100%","19.92","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0647t*","Lucas Paqueta","WHU","M","65","Boss","WHU 2<br/>@BRF 3 F","0","0","100%","51.96","99%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","202","KFC","ARS 0<br/>@NEW 1 F","0","0","100%","20.8","99%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","132","xxx","BHA 1<br/>@EVE 1 F","0","0","100%","43","99%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","223","tottiand","BOU 1<br/>@MCI 6 F","0","0","100%","15.01","98%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","404","Bfred","BOU 1<br/>@MCI 6 F","0","0","100%","5.15","97%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","13","TranzOTF","WOL 1<br/>@SHU 2 F","0","0","55%","135.96","96%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io4*","Richarlison","TOT","F","115","Sean","CHE 4<br/>@TOT 1 F","0","0","98%","80.14","92%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","640","Catts4En","CHE 4<br/>@TOT 1 F","0","0","98%","43.9","91%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u94*","Michael Olise","CRY","M","648","Badger12","CRY 2<br/>@BUR 0 F","0","0","100%","56.28","90%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","149","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","99%","82.65","87%","-4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05omu*","Ruben Dias","MCI","D","162","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","98%","68.96","87%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","88","Badger12","LIV 1<br/>@LUT 1 F","0","0","100%","30.96","86%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","50","Catts4En","BHA 1<br/>@EVE 1 F","0","0","100%","34.18","85%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","118","draft","MUN 1<br/>@FUL 0 F","0","0","99%","67.85","84%","-7.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex4*","Josko Gvardiol","MCI","D","113","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","79%","73.7","82%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq6*","Luke Shaw","MUN","D","293","Sean","MUN 1<br/>@FUL 0 F","0","0","100%","39.21","81%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","34","Catts4En","AVL 0<br/>@NOT 2 F","0","0","0%","1157.36","76%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","205","ZB","CHE 4<br/>@TOT 1 F","0","0","100%","41.52","71%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","705","chukdave","WHU 2<br/>@BRF 3 F","0","0","62%","132.17","64%","+2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","232","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","81%","118.75","60%","-3.8%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","128","draft","WHU 2<br/>@BRF 3 F","0","0","12%","300.99","52%","-11.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","630","draft","AVL 0<br/>@NOT 2 F","0","0","98%","88.13","51%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","255","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","97%","91.84","51%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","308","Catts4En","AVL 0<br/>@NOT 2 F","0","0","87%","111.05","50%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","282","xxx","BHA 1<br/>@EVE 1 F","0","0","96%","85.23","43%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","258","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","98%","58.65","41%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4o*","Lyle Foster","BUR","F","135","W (Thu)","CRY 2<br/>@BUR 0 F","0","0","1%","1120.94","38%","-10.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","357","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","96%","92.81","36%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063hu*","Amadou Onana","EVE","M","99","chukdave","BHA 1<br/>@EVE 1 F","0","0","13%","281.17","35%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cms*","Sandro Tonali","NEW","M","224","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","98%","79.59","35%","-7.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","268","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","25%","151.72","30%","-3.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","411","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","97%","90.46","29%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068n8*","Noni Madueke","CHE","F","388","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","76%","120.79","29%","-10.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","434","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","97%","82.74","24%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","241","W (Thu)","WHU 2<br/>@BRF 3 F","0","0","41%","143.41","24%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","213","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","17%","237.82","23%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","475","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","75%","115.96","23%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","371","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","72%","122.28","22%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","F","239","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","54%","135.85","22%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","367","KFC","MUN 1<br/>@FUL 0 F","0","0","8%","313.72","22%","-5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","216","W (Thu)","WHU 2<br/>@BRF 3 F","0","0","68%","131.43","22%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","320","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","55%","132.64","21%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clt*","Justin Kluivert","BOU","M","319","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","72%","128.61","21%","-0.6%","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*061yd*","Ivan Perisic","TOT","M","288","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","55%","134.9","21%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","382","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","94%","81.37","21%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","279","ZB","MUN 1<br/>@FUL 0 F","0","0","0%","-","20%","-6.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","260","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","34%","150.19","20%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","313","W (Thu)","WOL 1<br/>@SHU 2 F","0","0","67%","131.75","19%","-4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","489","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","61%","131.63","19%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0327r*","Michael Keane","EVE","D","350","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","48%","141.45","18%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0477b*","Oliver McBurnie","SHU","F","189","Boss","WOL 1<br/>@SHU 2 F","0","0","19%","213.42","18%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","725","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","35%","147.12","17%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","269","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","41%","144.92","15%","-1.4%","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","741","W (Thu)","CRY 2<br/>@BUR 0 F","0","0","62%","129.28","15%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","420","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","61%","131.81","15%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0435s*","Joel Matip","LIV","D","221","Boss","LIV 1<br/>@LUT 1 F","0","0","3%","375.82","14%","-3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","731","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","29%","147.19","14%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","406","W (Thu)","LIV 1<br/>@LUT 1 F","0","0","34%","150.28","14%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","275","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","4%","375.49","13%","-3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","331","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","1%","1141.79","12%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","298","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","19%","216.14","12%","-23.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","452","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","11%","306.66","12%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","198","W (Thu)","WHU 2<br/>@BRF 3 F","0","0","7%","327.46","12%","-3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","552","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","45%","144.72","12%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","372","W (Thu)","WHU 2<br/>@BRF 3 F","0","0","19%","216.92","12%","-5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","387","Catts4En","CRY 2<br/>@BUR 0 F","0","0","9%","312.23","11%","-4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","392","W (Thu)","CRY 2<br/>@BUR 0 F","0","0","17%","230.58","11%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","301","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","11%","290.62","11%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","303","W (Thu)","WOL 1<br/>@SHU 2 F","0","0","21%","193.8","10%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","324","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","11%","295.52","10%","-19%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","201","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","16%","239.67","9%","-3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","346","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","23%","171.17","9%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","228","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","0%","1182.8","8%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M","273","W (Thu)","WOL 1<br/>@SHU 2 F","0","0","8%","332.79","8%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","206","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","0%","1155.82","8%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yd*","Joao Gomes","WOL","M","210","W (Thu)","WOL 1<br/>@SHU 2 F","0","0","2%","1117.52","6%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk8*","Victor Lindelof","MUN","D","251","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","1%","1111.92","6%","-3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","374","W (Thu)","CRY 2<br/>@BUR 0 F","0","0","24%","159.6","6%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","599","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","0%","-","6%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5b*","Chris Wood","NOT","F","179","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","1%","1128.32","6%","-4.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","256","W (Thu)","WHU 2<br/>@BRF 3 F","0","0","7%","339.05","6%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mt*","Harrison Reed","FUL","M","226","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","4%","398.27","5%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","252","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","10%","296.63","5%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","281","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","0%","-","5%","-3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","373","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","16%","242.38","5%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","334","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","1%","1125.84","5%","-14.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hff*","Josh Cullen","BUR","M","164","W (Thu)","CRY 2<br/>@BUR 0 F","0","0","4%","366.67","5%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","330","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","7%","343.15","5%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","407","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","17%","225.63","5%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","234","W (Thu)","CRY 2<br/>@BUR 0 F","0","0","1%","1145.96","4%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","276","W (Thu)","LIV 1<br/>@LUT 1 F","0","0","15%","251.73","4%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","440","W (Thu)","LIV 1<br/>@LUT 1 F","0","0","7%","339.37","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","531","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","1%","1115.74","4%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","295","W (Thu)","LIV 1<br/>@LUT 1 F","0","0","10%","305.06","3%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068se*","Jhon Duran","AVL","F","265","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","1%","1066.51","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","435","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","0%","1151.6","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","386","W (Thu)","LIV 1<br/>@LUT 1 F","0","0","0%","1188.6","3%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","336","W (Thu)","WOL 1<br/>@SHU 2 F","0","0","3%","387.3","3%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","408","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","1%","1100.91","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","302","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","0%","1149.7","3%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xw*","Joe Worrall","NOT","D","291","W (Thu)","AVL 0<br/>@NOT 2 F","0","0","0%","1220.2","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","607","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","1%","1140.93","2%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03amm*","Reece Burke","LUT","D","181","W (Thu)","LIV 1<br/>@LUT 1 F","0","0","0%","1183.34","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","390","W (Thu)","BHA 1<br/>@EVE 1 F","0","0","2%","391.73","2%","-3%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","399","W (Thu)","WHU 2<br/>@BRF 3 F","0","0","4%","376.69","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","458","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","6%","354.9","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043qy*","Lewis Cook","BOU","M","238","W (Thu)","BOU 1<br/>@MCI 6 F","0","0","0%","-","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","604","W (Thu)","CHE 4<br/>@TOT 1 F","0","0","7%","333.58","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","398","W (Thu)","WOL 1<br/>@SHU 2 F","0","0","6%","362.97","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","703","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","7%","334.5","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","554","W (Thu)","MUN 1<br/>@FUL 0 F","0","0","12%","294.11","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","487","W (Thu)","WOL 1<br/>@SHU 2 F","0","0","6%","357.8","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","393","W (Thu)","ARS 0<br/>@NEW 1 F","0","0","2%","371.7","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
